"id","character","source","translatedstr"
"runintochr_0305_A_01_00_004(0)","歌織","ええ、みんな本当にいい子たちばかりで、
毎日とても楽しく過ごしていますよ","Yes, they were all really nice,
I'm having a great time every day!"
"runintochr_0305_A_01_00_005(0)","Ｐ","それなら良かったです。
その調子でよろしくお願いします","That would have been good.
Keep up the good work."
"runintochr_0305_A_01_00_006(0)","歌織","はい、これからみんなと一緒に、どんな歌声を
作っていけるのか……楽しみです！","Yes, I'm going to be working with you guys, what kind of singing voice do you have?
I look forward to ...... to see if we can make it!"
"runintochr_0305_A_01_00_007(0)","Ｐ","そうですね、一緒に頑張っていきましょう！
それじゃあ、事務所に行きましょうか","Yes, let's work together!
Well then, let's go to the office."
"runintochr_0305_B_02_00_001(0)","歌織","あ、プロデューサーさん。
おはようございます！","Oh, Producer-san.
Good morning!"
"runintochr_0305_B_02_00_002(0)","Ｐ","歌織さん、おはようございます。
ずいぶん早いんですね","Good morning, Kaori-san.
You're a lot faster than I thought."
"runintochr_0305_B_02_00_003(0)","歌織","プロデューサーさんに会えるかもしれないって
思ったら、朝、珍しくすっきり目が覚めて……","She said he might be able to meet the producer.
I thought, I woke up unusually refreshed in the morning and ......"
"runintochr_0305_B_02_00_004(0)","歌織","あっ、そうだ。今度、両親と食事に行くのですが、
よかったら一緒にいかがですか？","Oh, yes, I'm going to dinner with my parents next time,
Would you like to join us?"
"runintochr_0305_B_02_00_005(0)","Ｐ","え！？　歌織さんのご両親とですか。
それはちょっと、緊張しますね……","What? With your parents, Ms. Kaori?
That makes me a little, nervous ......"
"runintochr_0305_B_02_00_006(0)","歌織","ふふっ、大丈夫ですよ。
父も母もきっと喜びますから♪","Phew, it's okay.
My father and mother will be very pleased."
"runintochr_0305_C_03_00_001(0)","歌織","お疲れ様です、プロデューサーさん。
あの……少しよろしいですか？","Thanks for your help, producer.
Um, ......, can I have a moment?"
"runintochr_0305_C_03_00_002(0)","Ｐ","あっ、歌織さん。お疲れ様です。
大丈夫ですけど……どうかしましたか？","Ah, Kaori-san, thank you for your hard work.
I'm fine, but what's wrong with ......?"
"runintochr_0305_C_03_00_003(0)","歌織","その……毎日こんなに遅い時間まで、
お仕事お疲れ様です。いつもありがとうございます","Its ...... every day until such late hours,
Thanks for all your hard work, always appreciated!"
"runintochr_0305_C_03_00_004(0)","Ｐ","いえ。歌織さんたちが頑張ってくれている分、
俺も頑張らないといけませんから","No. For all the hard work you and the other singers are doing,
Because I have to work hard too."
"runintochr_0305_C_03_00_005(0)","歌織","心強い言葉……頼りにしています。でも、
困ったことがあったら、遠慮なく頼ってくださいね？","I rely on the reassuring words ....... But,
If you have any problems, please don't hesitate to rely on us, okay?"
"runintochr_0305_C_03_00_006(0)","Ｐ","ありがとうございます！
これからもよろしくお願いします、歌織さん","Thank you very much!
I look forward to working with you in the future, Kaori-san."
"runintochr_0305_D_01_00_001(0)","歌織","おはようございます、プロデューサーさん。
今日もプロデュース、よろしくお願いします","Good morning, producers.
Produce today, please!"
"runintochr_0305_D_01_01_001(0)","歌織","ふわぁ……あ、し、失礼しました。
ダメですね、朝は弱くて……","Wow. ...... Oh, sh, excuse me.
No. I'm weak in the mornings. ......"
"runintochr_0305_E_02_00_001(0)","歌織","お疲れ様です、プロデューサーさん。
明日もみんなと楽しく活動できるといいですね","Thanks for your help, producer.
Hope you have fun with everyone tomorrow!"
"runintochr_0305_E_02_01_001(0)","歌織","プロデューサーさん、ちゃんと休んでくださいね。
……それでは、お先に失礼します♪","Producers, please get proper rest.
......And now, if you'll excuse me... ♪"
"workchr_0305_A_01_00_001(0)","Ｐ","歌織さんに
ＴＶの仕事が入ったのですが……","To Kaori-san.
I got a TV job. ......"
"workchr_0305_A_01_00_002(0)","歌織","まあ！　ＴＶ出演のお話ですか？
一生懸命、頑張りますね！","Oh my! Are you talking about a TV appearance?
I'll try my best to do my best!"
"workchr_0305_A_01_00_003(0)","Ｐ","はい、一緒に頑張りましょう。ちなみに
番組の内容が乗馬にチャレンジするんですけど……","Yes, let's work together, by the way.
I'm going to try horseback riding for the show. ......"
"workchr_0305_A_01_00_004(0)","歌織","はい。乗馬は私の趣味なので、
問題なく乗りこなせると思いますが……","Yes, horseback riding is my hobby,
I'm sure you'll be able to get on with it no problem. ......"
"workchr_0305_A_01_00_005(0)","Ｐ","どうしました？
何か気になることでもありますか？","What's wrong?
Is there something that is bothering you?"
"workchr_0305_A_01_00_006(0)","歌織","問題なく乗れはするんですが、
それだけでいいんでしょうか……？","I can ride it without any problem,
Is that all you need ......?"
"workchr_0305_A_01_00_007(0)","歌織","ＴＶ番組の企画ですから、
ただ馬に乗るだけでは物足りないかと思いまして","It's a TV show project,
I thought just riding a horse wasn't enough."
"workchr_0305_A_01_00_008(0)","歌織","例えば、歌を歌ってみたり、
かっこよく乗りこなしてみたり……","For example, singing a song,
I try to ride cool and ......"
"workchr_0305_A_01_00_009(0)","歌織","せっかくですから、アイドルらしく、私らしく
やってみたいんです。……何かないでしょうか？","Since I'm here, I'm going to be my own idol, just like me.
I'd like to try it. ...... anything?"
"workchr_0305_A_01_00_010(0)","Ｐ","歌織さんらしく……そうですね……","It's like you are a songbird: ...... yes, ......"
"workchr_0305_A_01_00_011(0)","選択肢","歌いながら乗る","Riding While Singing"
"workchr_0305_A_01_00_012(0)","選択肢","かっこよく
乗りこなす","stylishly
manage (a horse)"
"workchr_0305_A_01_00_013(0)","選択肢","普通に乗る","get on normally"
"workchr_0305_A_01_00_014(0)","選択肢","初心者っぽく乗る","Ride like a beginner"
"workchr_0305_A_01_00_015(0)","Ｐ","歌織さんといえばやはり歌なので、
歌いながら乗ってみるのはどうでしょう？","I think of Kaori because she is a singer,
How about a sing-along ride?"
"workchr_0305_A_01_00_016(0)","歌織","それはとっても楽しそうですね♪
プロデューサーさん！　私、やってみます！","That sounds like a lot of fun.
Producer! I'll try it!"
"workchr_0305_A_01_00_017(0)","歌織","～♪　～～♪
乗馬の楽しさを、お伝えできていますでしょうか？","~~~~~~♪
We hope we have been able to convey the joy of horseback riding to you."
"workchr_0305_A_01_00_018(0)","番組スタッフ","優雅かつ可愛くて最高だ！　さすがアイドル！","It's graceful, cute, and awesome! As expected of an idol!"
"workchr_0305_A_01_00_019(0)","Ｐ","（楽しそうに歌い乗りこなす歌織さんの様子に、
共演者やスタッフは魅了されていた！）","(To the sight of the songstress singing and riding happily,
(Co-stars and staff were mesmerized!)"
"workchr_0305_A_01_00_020(0)","Ｐ","（視聴率も良かったと好評を博し、
歌織さんを起用した第２弾の企画も進行中らしい！）","(It was well received and received good ratings,
(I hear a second project featuring Kaori-san is also in the works!)"
"workchr_0305_A_01_00_021(0)","Ｐ","乗馬に慣れてることを活かして、
かっこよく乗りこなしてみてはどうですか？","Take advantage of your familiarity with horseback riding,
How about a cool ride?"
"workchr_0305_A_01_00_022(0)","歌織","かっこよく、ですか……。
分かりました！　精一杯頑張ります！","Is it cool, or is it ......?
I understand! I will do my best!"
"workchr_0305_A_01_00_023(0)","歌織","はっ！　やっ！
……ふう。やっぱり乗馬は楽しいですね♪","Ha!
...... wind... Riding a horse is fun after all... ♪"
"workchr_0305_A_01_00_024(0)","Ｐ","（普段のおっとりしたイメージの歌織さんとは違い、
かっこいい歌織さんの新しい一面が紹介できた）","(Unlike the usual calm image of Kaori-san,
(We were able to introduce a new side of the cool Utori-san)"
"workchr_0305_A_01_00_025(0)","Ｐ","（番組も盛り上がり、
放送後の評判もバッチリだった！）","(The program is also very exciting,
(The post-broadcast reviews were perfect!)"
"workchr_0305_A_01_00_026(0)","Ｐ","あまり気取ったり変わったことはせず、
普通に乗っているだけでいいと思いますよ","Nothing too pretentious or unusual,
I think you just need a normal ride."
"workchr_0305_A_01_00_027(0)","歌織","普通に……。
そうですね、普段どおりの乗馬をしてみます","Usually .......
Yes, I will try to ride as I normally do."
"workchr_0305_A_01_00_028(0)","番組スタッフ","上手に乗れてるんだが、
なんか物足りないんだよなぁ","I'm riding well,
I'm missing something."
"workchr_0305_A_01_00_029(0)","Ｐ","（特に目立ったこともなく、撮影は終了した）","(The shoot ended with nothing of note.)"
"workchr_0305_A_01_00_030(0)","Ｐ","（当たり障りのない映像しか残らず、
番組企画はほとんど放送されなかった）","(Only bland images remain,
(The program project was barely aired.)"
"workchr_0305_A_01_00_031(0)","Ｐ","あえて初心者っぽく
乗ってみるのはどうでしょうか","Dare to be a beginner
How about a ride?"
"workchr_0305_A_01_00_032(0)","歌織","初心者っぽくですか？
うまくできるかわかりませんが……やってみますね","Like a beginner?
I don't know if I can do it right, but I'll try ......"
"workchr_0305_A_01_00_033(0)","Ｐ","（歌織さんはとても頑張ってくれたが、
わざとらしさが残り、番組スタッフは不満そうだ）","(Although Kaori-san did a very good job,
(The program staff is not happy because it remains deliberate.)"
"workchr_0305_A_01_00_034(0)","Ｐ","（結果、最後まで使えそうな画が撮れず
番組は延期となってしまった）","(As a result, I could not get a usable picture until the end.
(The program was postponed.)"
"workchr_0305_A_01_00_035(0)","Ｐ","（今回の仕事は成功だ！）","(This job was a success!)"
"workchr_0305_A_01_00_036(0)","Ｐ","（今回の仕事は失敗か……また頑張ろう！）","(I guess I failed at this job. ...... Let's try again!)"
"workchr_0305_B_01_00_001(0)","Ｐ","（アイドルと子どもの交流を描く番組、
『アイドルといっしょ！』の収録現場に抜擢された）","(A program about the interaction between an idol and a child,
(Selected to be on the set of ""Idol to Issho!"")"
"workchr_0305_B_01_00_002(0)","歌織","音楽教室で数人の子に教えることはありましたが、
こんなに大勢の子たちに教えるのは初めてです♪","I did teach a few kids in music class,
I've never taught this many kids before."
"workchr_0305_B_01_00_003(0)","歌織","うまく教えられるか緊張しちゃいますけど、
みんなと歌えることが、すごく楽しみです！","I am nervous about whether I will be able to teach well,
I am really looking forward to singing with everyone!"
"workchr_0305_B_01_00_004(0)","Ｐ","だいたい３０人くらいですか。
大変だと思いますけど、俺も精一杯フォローします！","Roughly 30 people?
I know it's a lot of work, but I'll do my best to follow up!"
"workchr_0305_B_01_00_005(0)","歌織","みんな～！
歌織お姉さんと一緒に、お歌を歌いましょう♪","Everyone~!
Let's sing a song with your sister Utaori♪"
"workchr_0305_B_01_00_006(0)","子どもたち","はーい！","Hai!"
"workchr_0305_B_01_00_007(0)","Ｐ","（よし。現場は良い雰囲気だ。
順調に収録が進みそうだな）","(Okay, the scene is good.
(Sounds like the recording is coming along nicely.)"
"workchr_0305_B_01_00_008(0)","Ｐ","（しかし、ひとりの子どもが泣き出してしまい、
撮影は一時中断となった）","(But one child started crying,
(Filming was temporarily suspended.)"
"workchr_0305_B_01_00_009(0)","Ｐ","子どもが落ち着くまで、撮影はストップだそうです。
そんなに時間はかからないと思いますが……","They stop taking pictures until the child has calmed down.
I'm sure it won't take that long. ......"
"workchr_0305_B_01_00_010(0)","歌織","慣れない環境に緊張してしまって、
泣いちゃったんでしょうね……","I was nervous in an unfamiliar environment,
I guess I cried. ......"
"workchr_0305_B_01_00_011(0)","歌織","落ち着くまで抱きしめてあげたり、
歌を歌ってあげたら、安心してもらえるかしら……","I would give him a hug until he calmed down,
I wonder if singing her a song would put her at ease: ......"
"workchr_0305_B_01_00_012(0)","歌織","それとも、スタッフの方にお任せしたほうが……。
プロデューサーさん、私に何かできませんか？","Or you can leave it to the staff at .......
Producers, can I do something for you?"
"workchr_0305_B_01_00_013(0)","Ｐ","そうですね……","Right..."
"workchr_0305_B_01_00_014(0)","選択肢","隣で歌ってあげる","I'll sing next to you."
"workchr_0305_B_01_00_015(0)","選択肢","抱き上げて
落ち着かせる","Pick him up.
calm down"
"workchr_0305_B_01_00_016(0)","選択肢","保育士さんに
助けを求める","For childcare providers.
ask for help"
"workchr_0305_B_01_00_017(0)","選択肢","叱る","scold"
"workchr_0305_B_01_00_018(0)","Ｐ","泣いてる子に寄り添って、
歌を歌ってあげるのはどうでしょうか？","Snuggle up to a crying child,
How about singing a song for them?"
"workchr_0305_B_01_00_019(0)","歌織","私の歌で、ですか？
……分かりました。私、やってみます！","With my song, you mean?
...... Okay, I'll give it a try!"
"workchr_0305_B_01_00_020(0)","歌織","さあ、みんな。今からお姉さんが、
元気が湧いてくるお歌を歌いますよ♪","Come on, guys, it's your sister now,
We'll sing a song that will cheer you up."
"workchr_0305_B_01_00_021(0)","Ｐ","（泣いていた子どもは歌織さんの歌を聞いて
泣き止み、無邪気な笑顔を浮かべた！）","(The child who had been crying heard Kaori-san's song.
(She stopped crying and smiled an innocent smile!)"
"workchr_0305_B_01_00_022(0)","Ｐ","（撮影は無事に再開し、子どもたちと歌織さんの
和やかな雰囲気で番組は大好評だった）","(Filming resumed without incident, and the children and Kaori-san's
(The program was very well received because of the friendly atmosphere.)"
"workchr_0305_B_01_00_023(0)","Ｐ","きっと不安になっているんだと思うので、
抱き上げて安心させてあげるといいと思います","I'm sure they are anxious about it,
I think you should pick him up and reassure him."
"workchr_0305_B_01_00_024(0)","歌織","そうですね……！
まずは落ち着かせてあげないといけませんね","Yes, ......!
We need to calm him down first."
"workchr_0305_B_01_00_025(0)","歌織","大丈夫、大丈夫……。ほら、笑って？","It's okay, it's okay. ....... See, smile?"
"workchr_0305_B_01_00_026(0)","Ｐ","（歌織さんがトントンとあやすと、
泣いていた子どもは次第に泣き止んでいった）","(When Kaori-san fanned him with a thump, he said,
(The crying child gradually stopped crying.)"
"workchr_0305_B_01_00_027(0)","Ｐ","（収録は無事に再開し、
問題なく歌織さんは歌のお姉さんの大役を果たした）","(The recording was successfully resumed,
(Without any problems, Kaori-san played the major role of the singing sister.)"
"workchr_0305_B_01_00_028(0)","Ｐ","保育士さんを呼んで対応してもらえるか、
収録スタッフに相談してみましょう","Can you call a childcare provider to help us?
Talk to the recording staff!"
"workchr_0305_B_01_00_029(0)","歌織","保育士さん……ですか。
そうですね、専門家の方にお願いしましょう","Are you a childcare provider ......?
Yes, let's ask the experts."
"workchr_0305_B_01_00_030(0)","Ｐ","（しかし、保育士さんがなかなか来ず、
泣き出す子がどんどん増えていった……）","(However, the daycare provider didn't come easily,
(More and more children started crying: ......)"
"workchr_0305_B_01_00_031(0)","Ｐ","（収拾がつかなくなり、収録は中断。
番組も延期となってしまった）","(The recording was interrupted because it was getting out of control.
(The program was also postponed.)"
"workchr_0305_B_01_00_032(0)","Ｐ","泣き止むよう、叱ってみましょう。
歌織さん、お願いします","Scold them to stop crying.
Kaori, please."
"workchr_0305_B_01_00_033(0)","歌織","わ、私がですか……！？　あの、頭ごなしに
叱っても良くならないと思いますけど……","Wow, am I? ......! Um, you know, head over heels.
I don't think scolding will make it better. ......"
"workchr_0305_B_01_00_034(0)","Ｐ","（歌織さんの予想どおり、叱られた子は
さらに泣き出し、つられて泣き出す子が続出した）","(As predicted by Kaori-san, the scolded child was
(A number of children began to cry even more, and a number of them began to hang around and cry.)"
"workchr_0305_B_01_00_035(0)","Ｐ","（収録の続行は不可能となり、番組は延期となった）","(The recording could not continue and the program was postponed.)"
"workchr_0305_B_01_00_036(0)","Ｐ","（今回の仕事は成功だ！）","(This job was a success!)"
"workchr_0305_B_01_00_037(0)","Ｐ","（今回の仕事は失敗だ。次こそは！）","（This job was a mistake...next time!)"
"workchr_0305_C_01_00_001(0)","Ｐ","（リゾート地の新型プールのＰＲ番組に
歌織さんが選ばれたのだが……）","(for a PR program for a new type of swimming pool at a resort)
(Kaori-san was selected ......)"
"workchr_0305_C_01_00_002(0)","歌織","あの、新型プールのＰＲですから、
その……み、水着を着たりしますよね……？","Um, it's PR for the new pool,
Its ...... only, you wear swimsuits, don't you ......?"
"workchr_0305_C_01_00_003(0)","Ｐ","はい、水着姿の撮影ですけど……。
抵抗があるようでしたら、スタッフと相談しますよ","Yes, it's a swimsuit shoot, but .......
If there is any resistance, I will discuss it with the staff."
"workchr_0305_C_01_00_004(0)","歌織","い、いえ！　大丈夫です。アイドルですから、
こういうお仕事もあるって、分かっていましたから","No, no! It's okay, I'm an idol,
I knew this kind of work was possible."
"workchr_0305_C_01_00_005(0)","歌織","ですが、その……。やっぱり
水着姿でＴＶに出るのは、恥ずかしくて……","But that ....... After all.
It's embarrassing to be on TV in a bathing suit. ......"
"workchr_0305_C_01_00_006(0)","Ｐ","慣れないうちは恥ずかしいですよね。
一応、いくつか水着を用意したんですけど……","It is embarrassing when you are not used to it.
In case you're interested, we've got some swimsuits for you: ......"
"workchr_0305_C_01_00_007(0)","歌織","まあ、上品な水着ですね。
こっちのはかわいくて……。私に似合うでしょうか","Well, it's a classy swimsuit.
This one is cute and would look good on me at ......."
"workchr_0305_C_01_00_008(0)","歌織","他にもいろんな水着がありますね……。
プロデューサーさん、どの水着にしましょうか？","There are many other swimsuits available at .......
Producers, which swimsuit should I wear?"
"workchr_0305_C_01_00_009(0)","Ｐ","そうですね……。
歌織さんの魅力が伝わる水着でしたら……","
If the swimsuit is attractive to you, please contact us at ......"
"workchr_0305_C_01_00_010(0)","選択肢","上品な水着","Classy swimwear"
"workchr_0305_C_01_00_011(0)","選択肢","かわいい水着","Cute swimsuits"
"workchr_0305_C_01_00_012(0)","選択肢","露出が高めの水着","Swimwear with more exposure"
"workchr_0305_C_01_00_013(0)","選択肢","スクール水着","school swimsuit"
"workchr_0305_C_01_00_014(0)","Ｐ","（歌織さんの雰囲気に似合う、
余計な飾り気のない、上品な水着を渡した）","(It suits the atmosphere of the songbird,
(She handed her a classy swimsuit with no unnecessary frills.)"
"workchr_0305_C_01_00_015(0)","歌織","こういうの着てみたかったんです！
プロデューサーさん。どうでしょうか？","I wanted to wear something like this!
Producer, what do you think?"
"workchr_0305_C_01_00_016(0)","Ｐ","予想通り、とっても素敵です！
プールの雰囲気にもばっちり合っていますよ","As expected, it is very nice!
It fits perfectly with the atmosphere of the pool."
"workchr_0305_C_01_00_017(0)","歌織","あ、ありがとうございます！　プロデューサーさんに
そう言ってもらえると、自信が湧いてきます♪","Oh, thank you! For the producer.
I feel more confident when you say so... ♪"
"workchr_0305_C_01_00_018(0)","Ｐ","（水着姿に臆することなく、
歌織さんは堂々とＰＲ活動をしてみせた！）","(Don't be afraid to wear a bathing suit,
(Kaori-san did her PR work with aplomb!)"
"workchr_0305_C_01_00_019(0)","Ｐ","（リゾート地にふさわしい、
可憐な姿が人気を博し、番組は大好評だった）","(It is appropriate for a resort area,
(Her dainty appearance made her popular, and the program was very well received.)"
"workchr_0305_C_01_00_020(0)","Ｐ","（歌織さんらしい、かわいい水着を渡した。
少し幼い印象かもしれないけど……）","(I gave him a cute swimsuit, typical of Kaori-san.
(It may seem a little young, but ......)"
"workchr_0305_C_01_00_021(0)","歌織","あ、あの……本当にかわいらしい水着ですけど
私、きちんと着られるかしら。サイズとか……","Oh, that ...... really cute swimsuit, but...
I wonder if I can wear it properly, size and all: ......"
"workchr_0305_C_01_00_022(0)","Ｐ","だ、大丈夫ですよ！
何事も挑戦してみることが大切です！","No, it's okay!
It is important to try everything!"
"workchr_0305_C_01_00_023(0)","歌織","何事も挑戦……。
分かりました、この水着でお仕事を頑張ります！","Everything is a challenge. ......
Okay, I will do my best to work in this swimsuit!"
"workchr_0305_C_01_00_024(0)","Ｐ","（かわいい水着を着た歌織さんは、少し照れながらも
滞りなくＰＲ活動をこなしていった）","(Utahori-san, in her cute swimsuit, was a little embarrassed.
(The PR activities were completed without delay.)"
"workchr_0305_C_01_00_025(0)","Ｐ","（普段とは違った、歌織さんの
新しい魅力を届けることができた！）","(Different from the usual, the songbird's
(We could deliver a new attraction!)"
"workchr_0305_C_01_00_026(0)","Ｐ","（大人っぽい、露出が高めの水着を渡した）","(Gave her a more mature, revealing swimsuit)"
"workchr_0305_C_01_00_027(0)","歌織","ず、ずいぶん大胆な水着ですね……だけど、
これもアイドルのお仕事……頑張ります！","I have to say, that's a very bold swimsuit. ......
This is also an idol's job ...... I will do my best!"
"workchr_0305_C_01_00_028(0)","Ｐ","恥ずかしいでしょうけど、なんとかお願いします。
……いや、待てよ？　さすがに大胆過ぎるかな……","I know this must be embarrassing, but please do something about it.
...... No, wait? Is that too bold indeed? ......"
"workchr_0305_C_01_00_029(0)","Ｐ","（歌織さんはやる気だったが、リゾート地の方向性と
離れていると、スタッフからストップが掛かった）","(Kaori-san was willing to do it, but the direction of the resort and
(When I stayed away, the staff stopped me.)"
"workchr_0305_C_01_00_030(0)","Ｐ","（俺が渡した水着のせいだな……。
企画見直しのため、撮影予定も白紙に逆戻りだ）","(It's the swimsuit I gave you. .......
(The filming schedule is also back to square one as the project is under review.)"
"workchr_0305_C_01_00_031(0)","Ｐ","（手にしていたスクール水着を渡した）","(She handed her a school swimsuit he had in her hand.)"
"workchr_0305_C_01_00_032(0)","歌織","スクール水着でいいんですか……？
地味といいますか、学生っぽくなってしまうかと……","Are you sure you want to wear a school swimsuit ......?
I thought it would be plain or student-like. ......"
"workchr_0305_C_01_00_033(0)","Ｐ","そういう雰囲気も、
たまにはいいかと思ったのですが……ダメですかね","That kind of atmosphere, too,
I thought it would be a good idea once in a while. ...... no?"
"workchr_0305_C_01_00_034(0)","Ｐ","（当然、スタッフからもダメ出しを受け、
ＰＲ活動は即中止となってしまった……）","(Naturally, the staff also gave him a no-no,
(PR activities were immediately cancelled: ......)"
"workchr_0305_C_01_00_035(0)","Ｐ","（リゾートのプールに相応しい水着とは何か……。
俺が今一度勉強しなくちゃいけないみたいだ）","(What is an appropriate swimsuit for a resort pool. ......
(Looks like I need to learn it all over again.)"
"workchr_0305_C_01_00_036(0)","Ｐ","（今回の仕事は成功だ）","(This job was a success.)"
"workchr_0305_C_01_00_037(0)","Ｐ","（今回の仕事は失敗だ。次こそは！）","（This job was a mistake...next time!)"
